income,frq,rcn,clothes,kitchen,small_appliances,toys,house_keeping,per_net_purchase,spent_online,x0_2nd Cycle,x0_Graduation,x0_Master,x0_PhD,x1_Married,x1_Single,x1_Together,x1_Widow,x2_M,x3_1.0,x4_Kind of OK,x4_Meh...,x4_OK nice!,x4_Take my money!!,PC0,PC1,PC2
-0.7430800483468047,-0.9150566768920292,1.5874926042285602,-0.2254315533178961,-0.9270184572953344,0.3434780932105166,1.366048908832713,-0.23400722851993705,1.5019980490036506,-0.975141673275804,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.6632881616803998,-1.23293905196431,-0.9241802873682703
-1.853219269571054,-1.3730265196664528,-0.5057262122100074,-1.965836969546511,2.9031229381934014,0.502272438062108,3.1064720378607866,-0.49927358669174027,0.47392758022445813,-1.0097863634457218,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-4.3370298001814565,0.9706581886276964,0.8424713236711343
1.550018476588929,2.1991382539740516,0.6571731302558634,-1.4002052092722113,-0.7902276931707367,0.502272438062108,1.075978387328034,3.214455427713505,-1.0411236369238257,1.7238813894994547,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.626497003597386,3.8415115387779304,0.7817660621102219
-1.6294002862005101,-1.0982446140017987,-0.0073407797246341795,-1.4002052092722113,1.3984245328228266,-0.05350776891846189,2.3812957340990892,0.6944250250813743,0.419818608183448,-0.9514124334333945,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-3.4982753440995977,0.4502145818026457,0.8777889327555886
-1.0860758501831007,-0.9150566768920292,0.49104465276073905,-0.9215937198093421,0.7144707121998383,1.3756413347458605,0.35080208356633674,-0.49927358669174027,0.9609083285935494,-0.8731059419534434,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-2.1368531657020142,-0.3462629799144251,-1.2762065212175295
0.70546701588768,-0.6402747712273751,-0.2731463437168332,-1.7047761571122189,-0.3798554007969435,-1.1650681828796015,3.9766836023748233,3.877621323143013,-1.4739954132519066,-0.7075944940526373,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-2.7085090339281956,2.8731280893964235,2.4003361916739934
-0.9962252645335284,-0.7318687397822597,-1.6021741636778284,-2.0093471049522265,3.039913702317999,-1.00627383802801,0.7859078658233551,4.142887681314816,0.798581412470519,-0.659186844774122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-4.222612614844077,1.6265920251468793,3.2676926280796024
-0.7346749077774616,-1.006650645446914,-0.33959773471488297,-1.269674803055065,0.5776799480752405,1.772627196874839,0.35080208356633674,0.031259129651866176,0.798581412470519,-0.8823603454919831,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-2.283710981180267,0.20928947198176448,-1.2472210620140673
-1.075284971024206,-0.18230492845295138,0.22523908876853999,0.6882812902021267,-0.3798554007969435,-0.45049363104744033,-0.5194094809477,-0.36664040760583866,0.9609083285935494,0.023859324089634402,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.0008385415353447691,-1.6383270527825537,0.09949281622992807
1.2561321860267864,1.1916045998703195,-1.2699172086875796,-0.7040430427807652,-0.24306463667234582,0.8198611277652907,0.4958373443186762,0.5617918459954726,-1.6363223293749372,0.07725011373505569,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7862156764812014,2.437762348537487,-0.1466918306752399
-0.40195613371154143,-0.9150566768920292,1.5542669087295353,0.8188116964192729,-0.7902276931707367,-0.21230211377005326,-0.9545152632047184,-0.49927358669174027,1.2855621608396102,-0.8036979154143956,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.14366967981127246,-2.2917246853321536,-1.0404532928975356
-1.354379682331129,-0.9150566768920292,-1.170240122190505,0.5142407485792653,-0.5166461649215413,-0.8474794931764188,0.35080208356633674,0.031259129651866176,0.47392758022445813,-0.9341494114480416,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.9509210466952376,-1.6973921383895478,0.7457201092575547
0.7404456139775666,0.4588528514312417,0.29169047976658974,1.079872508853565,-0.5166461649215413,-1.0856710104538059,-0.3743742201953605,-0.49927358669174027,0.5280365522654683,1.3078484919624105,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.876293388987546,-0.7159820074521706,0.872071268740677
-1.4526354085500444,-1.006650645446914,1.5874926042285602,1.1233826442592805,-0.6534369290461389,-0.9268766656022145,-0.9545152632047184,-0.36664040760583866,1.1773442167575898,-0.9860571236033124,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.5053569082006077,-2.966615143931139,-0.47599663016214144
1.8149088673703682,1.5579804740898584,-0.0073407797246341795,-1.3566950738664958,-0.5166461649215413,1.5344356795974519,1.2210136480803735,0.9596913832531775,-1.582213357333927,0.37006893339038854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5661133156874552,3.5021152247570906,-0.8090946557428396
-0.5948706264297406,-1.0982446140017987,-1.0373373401944055,-1.3566950738664958,0.9880522404490336,0.8198611277652907,1.366048908832713,0.5617918459954726,1.0691262726755697,-0.8853265004722841,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.7985700783723964,0.4055539868155474,0.23851359642989256
-0.17186082266694644,-0.9150566768920292,0.09233630677244047,0.5577508839849806,-0.7902276931707367,0.18468374835892518,-0.6644447417000394,-0.6319067657776419,0.798581412470519,-0.8451647620390061,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.09910265636417474,-1.6786757540279138,-0.915753056493504
-0.030147950447584327,1.5579804740898584,0.3913675662636644,1.297423185882142,-0.7902276931707367,-1.6414512174343756,-0.3743742201953605,-0.23400722851993705,1.0150173006345595,3.7908761490721368,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0005111577731034,-0.5437301776436039,2.1428936411967663
0.6208283514645127,-0.36549286556272087,1.1555585627412366,0.07913939452211151,-0.6534369290461389,0.6610667829136994,-0.3743742201953605,-0.49927358669174027,-0.2294890563086736,-0.05504039838637713,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5061283553776315,-0.12310170425124962,-1.3769686903535374
-0.8423634773427577,-0.4570868341176056,1.388138431234411,-0.442982230346473,-0.6534369290461389,1.6932300244490432,-0.22933895944302105,-0.7645399448635435,0.5821455243064784,-0.4922516424827714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.8262702006007564,-0.5892417583356085,-2.3017552938074313
1.4399808721046898,1.9243563483093973,-0.7383060807031816,-0.2254315533178961,0.03051689157684963,0.6610667829136994,-0.08430369869068159,-0.36664040760583866,-1.5281043852929168,0.6360737120237986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.9142545769124515,2.253215721736995,-0.27774638733703694
-1.2622901727744391,-0.5486808026724903,0.4245932617626893,-1.965836969546511,2.9031229381934014,-0.13290494134425757,1.5110841695850523,2.0207568159403904,0.9609083285935494,-0.5242861162700242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-3.957831059114963,1.3637489017335889,1.5736485572234482
-0.786427083335426,-1.0982446140017987,0.9229786942480624,0.25317993614497303,0.3040984198260451,-0.37109645862164464,-0.9545152632047184,0.429158666909571,0.3116006641014277,-0.972768749291563,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0115011114929364,-1.3615482389899691,-0.35356404264212316
-2.118770326423446,-1.006650645446914,1.354912735735386,-1.965836969546511,2.6295414099442063,-1.0856710104538059,1.8011546910897314,3.4797217858853084,1.0691262726755697,-0.9662432083349005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-5.0391951818583065,0.8058667651353362,2.25390144077584
0.5431633844569576,0.6420407885410112,-1.3031429041866045,0.16615966533354226,0.03051689157684963,-0.13290494134425757,0.35080208356633674,-0.6319067657776419,-0.9329056928418054,0.45306194973921554,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0932155573598132,0.8040395309601296,0.5072324212809932
0.8294153115325352,0.8252287256507806,0.9562043897470874,0.07913939452211151,0.8512614763244359,-0.45049363104744033,0.35080208356633674,-0.6319067657776419,-1.203450553046856,0.4569179512136071,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.008425481313885,1.1757316682455876,0.20679811235266365
0.7453272021684951,0.0924769772117028,0.12556200227146536,0.47073061317354986,-0.7902276931707367,0.2640809207847209,-0.8094800024523788,-0.49927358669174027,-0.06716214018564322,0.4035864846677918,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.309347352485268,-0.29323473388229226,-0.6812142067610603
-0.9212763691510013,-0.7318687397822597,-1.2699172086875796,0.03562925911639614,-0.6534369290461389,0.5816696104879037,-0.5194094809477,0.031259129651866176,0.9067993565525392,-0.7431883538162516,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.8291565329152859,-1.2473593344360518,-0.4641450439690611
0.5791329816532733,0.5504468199861264,-0.7050803852041567,-0.5300025011579037,0.03051689157684963,0.740463955339495,-0.3743742201953605,0.5617918459954726,-0.9329056928418054,0.45157887224906496,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.48115569887531806,1.4360550999600596,-0.24191965562472317
-1.2342118647589477,-1.281432551111568,-0.1734692572197586,1.427953592099288,-0.7902276931707367,-1.2444653553053973,-0.8094800024523788,-0.7645399448635435,-0.06716214018564322,-0.9973878356280629,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.14342468044174114,-2.740478135415881,0.05897080855869495
-1.018944836640181,-0.8234627083371445,-1.6686255546758781,0.8623218318249882,-0.9270184572953344,-0.13290494134425757,-0.8094800024523788,-0.7645399448635435,0.5280365522654683,-0.7990707136451257,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.04994065451901745,-2.0940593768603604,-0.1933955367183787
1.5946134363782387,1.6495744426447432,0.6903988257548883,-0.7475531781864806,0.9880522404490336,0.3434780932105166,1.6561194303373918,-0.7645399448635435,-1.3657774691698865,0.8115514406584166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9683712112593734,2.887687189957362,0.1099452031778427
0.36779324628961435,-0.4570868341176056,-0.3728234302139079,1.0363623734478498,-0.6534369290461389,-0.9268766656022145,-0.6644447417000394,-0.49927358669174027,0.6362544963474885,-0.10356669386410436,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.919547435473958,-1.559256813510519,0.39246229418554707
0.06432729769865708,0.367258882876357,0.025884915774390702,-0.48649236575218835,0.5776799480752405,-0.6886851483248274,-0.08430369869068159,2.0207568159403904,0.09516477593738719,0.8185515664119274,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.4233292972635708,0.9392341752648508,1.466902461657416
-1.648009047199012,-0.6402747712273751,-0.904434558198306,-1.835306563329365,3.176704466442597,-0.21230211377005326,-0.6644447417000394,3.4797217858853084,1.5561070210446608,-0.8644447694109639,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-4.180615458853695,0.6808922165063275,1.993122186705876
-0.6480175414708275,-0.18230492845295138,-0.5389519077090322,0.07913939452211151,-0.24306463667234582,0.1052865759331295,-0.08430369869068159,-0.23400722851993705,1.6643249651266812,0.08075017661181111,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.48970317652099454,-1.1216269375012762,0.177044281180608
-0.43598043636560735,-0.8234627083371445,1.5542669087295353,-1.7047761571122189,0.03051689157684963,1.6932300244490432,1.8011546910897314,0.6944250250813743,0.6903634683884987,-0.6601360143678183,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.709122551071526,0.9998261552201185,-1.378169645521399
-0.2303297699462637,-0.09071095989806666,0.5574960437587888,1.6019941337221495,-0.9270184572953344,-1.4826568725827842,-0.8094800024523788,-0.7645399448635435,-0.44592494447271414,-0.06382021712806857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.5803331748134295,-1.7885926141918351,0.26189388450194745
0.5360795760295199,0.4588528514312417,-0.8047574717012314,-0.48649236575218835,-0.3798554007969435,0.502272438062108,0.2057668228139973,0.8270582041672758,-0.5541428885547344,0.6484129167418514,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3353765023499517,1.292499113451777,0.1790834081738941
0.9372506957802653,0.8252287256507806,-1.5357227726797786,-0.442982230346473,-0.6534369290461389,1.6138328520232477,-0.3743742201953605,-0.36664040760583866,-1.3657774691698865,0.23267663470283778,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1962785971436412,1.6461327595972202,-1.1786891137086575
-1.9003467826323492,-0.9150566768920292,-1.2699172086875796,-0.13841128250646537,-0.3798554007969435,0.5816696104879037,0.2057668228139973,-0.36664040760583866,0.6903634683884987,-0.9570481278959667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1.5808088750440918,-1.3601758332666651,-0.41122570576308504
0.6204246110878193,0.4588528514312417,-0.7383060807031816,-0.7040430427807652,-0.10627387254774809,-1.0856710104538059,2.09122521259441,2.1533899950262922,-0.6623608326367547,0.4189511674657519,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.6288010626716213,1.8654771932066643,2.1811569843961056
-1.0049240344677395,-0.18230492845295138,-1.6021741636778284,0.38371034236211915,-0.9270184572953344,-0.13290494134425757,0.2057668228139973,-0.23400722851993705,0.9609083285935494,0.006062394207827304,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.16660410108245885,-1.2356823526223244,0.4992896291599795
1.1203286047753904,1.374792536980089,-0.638628994206107,-0.18192141791218072,0.4408891839506428,0.8198611277652907,-0.5194094809477,-0.6319067657776419,-1.1493415810058458,0.9412910594967903,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6782619801764445,1.7740370304243078,-0.38874302223557355
-0.6638735271736932,-0.4570868341176056,1.022655780745137,0.9928522380421344,-0.5166461649215413,-0.9268766656022145,-0.6644447417000394,-0.23400722851993705,1.1773442167575898,-0.348215156639346,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0703112415373946,-2.1203057449481304,0.06605989826200259
-0.018494535029390212,-0.5486808026724903,1.2552356492383112,1.9065650815621573,-0.7902276931707367,-2.038437079563354,-0.8094800024523788,-0.8971731239494452,0.9067993565525392,-0.4141824434012444,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.2035020415498736,-2.8648687063460945,0.5013081346816948
-1.1885892021926006,-0.7318687397822597,-0.1734692572197586,-0.26894168872361146,0.03051689157684963,1.3756413347458605,-0.8094800024523788,-0.7645399448635435,0.9609083285935494,-0.8054776084025764,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.1363533985470018,-1.1352795772126758,-1.5472748625042911
0.7844533150371406,1.1916045998703195,-0.23992064821780834,0.25317993614497303,0.03051689157684963,-0.8474794931764188,0.060731562061657855,0.5617918459954726,-1.5281043852929168,0.21832044459817995,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.265892374747467,1.24090863437689,0.8534558239622719
0.05093045792655992,0.6420407885410112,-0.47250051671098253,0.4272204777678345,0.7144707121998383,-1.1650681828796015,0.7859078658233551,-0.8971731239494452,0.6362544963474885,1.3988501267580506,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8433198611277704,-0.0692467090519889,1.7360953645177475
-1.179193062516828,-0.8234627083371445,-1.5357227726797786,-1.6612660217065034,2.6295414099442063,-0.45049363104744033,1.366048908832713,2.0207568159403904,1.4478890769626405,-0.8576226129562712,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-3.8931063586495336,0.7345387351290871,2.301817616321307
-0.6283443740246794,-1.006650645446914,-0.10701786622170882,0.9058319672307036,-0.7902276931707367,-0.45049363104744033,-0.8094800024523788,-0.49927358669174027,1.2314531887986,-0.9232339611205334,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.20730607152835953,-2.420075653899325,-0.31898357201832367
-0.3698771255997252,-1.006650645446914,0.6903988257548883,-0.6170227719693344,-0.6534369290461389,1.772627196874839,-0.08430369869068159,-0.49927358669174027,0.798581412470519,-0.8451647620390061,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.2159360620283797,-0.5698687014091768,-2.1549388681613326
0.48843821157970585,0.9168226942056653,-0.8712088626992811,-0.3994720949407576,0.5776799480752405,0.9786554726168821,-0.22933895944302105,-0.6319067657776419,-0.9329056928418054,0.7407789828284302,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8816024226930735,1.5121625174324167,-0.3849182044527552
-0.30182852029159324,-0.7318687397822597,1.1223328672422117,0.7317914256078422,-0.7902276931707367,-0.13290494134425757,-0.5194094809477,-0.7645399448635435,0.6362544963474885,-0.584083800672896,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.13070498434501274,-1.7346448522759141,-0.9348590263065585
1.6782611016949769,0.7336347570958959,-0.5721776032080572,-1.487225480083642,-0.10627387254774809,2.0108187141522262,-0.5194094809477,1.7554904577685873,-1.6904313014159473,-0.22357732436709032,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.04596746298331559,3.1126944827976843,-1.3315441384284374
0.08535850095731921,-1.1898385825566833,-0.2731463437168332,-0.007880876289319234,-0.24306463667234582,-0.6092879758990317,1.2210136480803735,0.16389230873776778,-0.12127111222665335,-0.847003778126793,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.9736568570412742,-0.41389134288065066,0.4812406994252832
-0.6956589059206416,-0.9150566768920292,1.055881476244162,0.07913939452211151,-0.24306463667234582,0.4228752656363123,-0.08430369869068159,-0.49927358669174027,1.0150173006345595,-0.8555463044700603,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0296928982603077,-1.3614797393792135,-1.0629418603764529
0.17396116180620297,-0.36549286556272087,0.49104465276073905,1.6019941337221495,-0.5166461649215413,-1.800245562285967,-0.8094800024523788,-0.6319067657776419,1.2855621608396102,-0.028463649762878424,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.1145593914255472,-2.43479848222077,0.8790072591769029
-1.5860899548824974,-1.0982446140017987,-1.2034658176895299,-1.0521241260264882,1.8087968251966198,-0.29169928619584895,1.2210136480803735,0.6944250250813743,-0.06716214018564322,-1.0095490710472979,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-2.92880125291124,0.26554054980907094,1.213692095328329
-0.6508437241076809,0.0008830086568180658,-0.3728234302139079,0.6447711547964113,-0.7902276931707367,0.025889403507333802,-0.6644447417000394,-0.6319067657776419,1.5019980490036506,0.34539052395428255,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4285090240726105,-1.618416012201152,-0.12638205111291756
0.4981646842909545,0.0924769772117028,-0.5721776032080572,-0.5300025011579037,-0.5166461649215413,1.772627196874839,-0.3743742201953605,-0.36664040760583866,-1.1493415810058458,-0.1724408125066979,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.38353300641871724,1.1233012590631668,-1.7137925882435088
-0.7225994001472699,-0.7318687397822597,0.5574960437587888,-1.7047761571122189,1.9455875893212176,0.6610667829136994,-0.8094800024523788,2.8165558904558003,1.2855621608396102,-0.7684599942484176,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-3.2402199429325784,0.7160438868414821,0.25992282123267146
0.34371563837044794,0.9168226942056653,-0.3063720392158581,0.8188116964192729,-0.24306463667234582,-1.2444653553053973,-0.6644447417000394,0.2965254878236694,-0.6623608326367547,0.8692134934754714,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.7076966645659453,0.028359522339127627,1.1566115397064745
